category,method,seed,cost_ratio,image_auroc,cwe,total_flips,total_flip_rate,nominal_relief_count,nominal_relief_rate,defect_escape_count,defect_escape_rate,defect_catch_count,defect_catch_rate,tau_99,tau_cct
cable,autoencoder,123,50.0,0.4542728635682159,30.333333333333332,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42498418882489203,0.4427787810564041
cable,autoencoder,2026,5.0,0.4523988005997002,3.04,0,0.0,0,0.0,0,0.0,0,0.0,0.4144704327732325,0.42455743554979547
cable,autoencoder,2026,10.0,0.4523988005997002,6.073333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0.4144704327732325,0.42455743554979547
cable,autoencoder,2026,20.0,0.4523988005997002,12.14,0,0.0,0,0.0,0,0.0,0,0.0,0.4144704327732325,0.42455743554979547
cable,autoencoder,2026,50.0,0.4523988005997002,30.34,0,0.0,0,0.0,0,0.0,0,0.0,0.4144704327732325,0.42455743554979547
cable,autoencoder,42,5.0,0.45352323838080955,3.033333333333333,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42519120179116726,0.4541301801800728
cable,autoencoder,42,10.0,0.45352323838080955,6.066666666666666,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42519120179116726,0.4541301801800728
cable,autoencoder,42,20.0,0.45352323838080955,12.133333333333333,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42519120179116726,0.4541301801800728
cable,autoencoder,42,50.0,0.45352323838080955,30.333333333333332,1,0.006666666666666667,1,0.017241379310344827,0,0.0,0,0.0,0.42519120179116726,0.4541301801800728
cable,padim,123,5.0,0.8616941529235382,2.5,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,123,10.0,0.8616941529235382,5.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,123,20.0,0.8616941529235382,10.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,123,50.0,0.8616941529235382,25.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,2026,5.0,0.8616941529235382,2.5,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,2026,10.0,0.8616941529235382,5.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,2026,20.0,0.8616941529235382,10.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,2026,50.0,0.8616941529235382,25.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,42,5.0,0.8616941529235382,2.5,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,42,10.0,0.8616941529235382,5.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,42,20.0,0.8616941529235382,10.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,padim,42,50.0,0.8616941529235382,25.0,7,0.04666666666666667,1,0.017241379310344827,6,0.06521739130434782,0,0.0,18.584247035980223,19.930871963500977
cable,patchcore,123,5.0,0.9902548725637181,0.43333333333333335,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,123,10.0,0.9902548725637181,0.8666666666666667,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,123,20.0,0.9902548725637181,1.7333333333333334,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,123,50.0,0.9902548725637181,4.333333333333333,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,2026,5.0,0.9902548725637181,0.43333333333333335,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,2026,10.0,0.9902548725637181,0.8666666666666667,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,2026,20.0,0.9902548725637181,1.7333333333333334,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,2026,50.0,0.9902548725637181,4.333333333333333,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,42,5.0,0.9902548725637181,0.43333333333333335,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,42,10.0,0.9902548725637181,0.8666666666666667,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,42,20.0,0.9902548725637181,1.7333333333333334,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
cable,patchcore,42,50.0,0.9902548725637181,4.333333333333333,2,0.013333333333333334,1,0.017241379310344827,1,0.010869565217391304,0,0.0,2.3872072958946227,2.411566972732544
carpet,autoencoder,123,5.0,0.39085072231139645,3.8119658119658117,0,0.0,0,0.0,0,0.0,0,0.0,0.09381805747747421,0.09468246538192032
carpet,autoencoder,123,10.0,0.39085072231139645,7.615384615384615,0,0.0,0,0.0,0,0.0,0,0.0,0.09381805747747421,0.09468246538192032
carpet,autoencoder,123,20.0,0.39085072231139645,15.222222222222221,0,0.0,0,0.0,0,0.0,0,0.0,0.09381805747747421,0.09468246538192032
carpet,autoencoder,123,50.0,0.39085072231139645,38.042735042735046,0,0.0,0,0.0,0,0.0,0,0.0,0.09381805747747421,0.09468246538192032
carpet,autoencoder,2026,5.0,0.3719903691813804,3.8119658119658117,0,0.0,0,0.0,0,0.0,0,0.0,0.09261351075023413,0.09379337912425398
carpet,autoencoder,2026,10.0,0.3719903691813804,7.615384615384615,0,0.0,0,0.0,0,0.0,0,0.0,0.09261351075023413,0.09379337912425398
carpet,autoencoder,2026,20.0,0.3719903691813804,15.222222222222221,0,0.0,0,0.0,0,0.0,0,0.0,0.09261351075023413,0.09379337912425398
carpet,autoencoder,2026,50.0,0.3719903691813804,38.042735042735046,0,0.0,0,0.0,0,0.0,0,0.0,0.09261351075023413,0.09379337912425398
carpet,autoencoder,42,5.0,0.38041733547351525,3.8119658119658117,0,0.0,0,0.0,0,0.0,0,0.0,0.0923148924857378,0.09324948910623787
carpet,autoencoder,42,10.0,0.38041733547351525,7.615384615384615,0,0.0,0,0.0,0,0.0,0,0.0,0.0923148924857378,0.09324948910623787
carpet,autoencoder,42,20.0,0.38041733547351525,15.222222222222221,0,0.0,0,0.0,0,0.0,0,0.0,0.0923148924857378,0.09324948910623787
carpet,autoencoder,42,50.0,0.38041733547351525,38.042735042735046,0,0.0,0,0.0,0,0.0,0,0.0,0.0923148924857378,0.09324948910623787
carpet,padim,123,5.0,0.963884430176565,0.7692307692307693,2,0.017094017094017096,1,0.03571428571428571,1,0.011235955056179775,0,0.0,11.630097465515137,11.88878059387207
carpet,padim,123,10.0,0.963884430176565,1.5384615384615385,2,0.017094017094017096,1,0.03571428571428571,1,0.011235955056179775,0,0.0,11.630097465515137,11.88878059387207
